conv_id,turn_id,scenario,style,speaker,text,word_count,timestamp
73,6,Two people saying goodbye before a long separation,emotional,B,We'll bridge it. We have to.,6,2026-04-15T11:23:48.906406
73,7,Two people saying goodbye before a long separation,emotional,A,I'll miss you terribly. Every day.,6,2026-04-15T11:23:48.906435
73,8,Two people saying goodbye before a long separation,emotional,B,And I'll miss your laugh. Your terrible jokes.,8,2026-04-15T11:23:48.906465
73,9,Two people saying goodbye before a long separation,emotional,A,What will I do without you here?,7,2026-04-15T11:23:48.906495
73,10,Two people saying goodbye before a long separation,emotional,B,You'll be strong. Like you always are.,7,2026-04-15T11:23:48.906524
73,11,Two people saying goodbye before a long separation,emotional,A,I don't want to be strong. I want you here.,10,2026-04-15T11:23:48.906554
73,12,Two people saying goodbye before a long separation,emotional,B,I know. This is so unfair.,6,2026-04-15T11:23:48.906584
73,13,Two people saying goodbye before a long separation,emotional,A,Remember that crazy road trip we planned?,7,2026-04-15T11:23:48.906613
73,14,Two people saying goodbye before a long separation,emotional,B,We'll take it. The very first chance we get.,9,2026-04-15T11:23:48.906643
73,15,Two people saying goodbye before a long separation,emotional,A,Promise me. Swear it.,4,2026-04-15T11:23:48.906672
73,16,Two people saying goodbye before a long separation,emotional,B,I swear. Every mile will be for us.,8,2026-04-15T11:23:48.906699
73,17,Two people saying goodbye before a long separation,emotional,A,You have to call. All the time.,7,2026-04-15T11:23:48.906764
73,18,Two people saying goodbye before a long separation,emotional,B,Every single day if I can. You know that.,9,2026-04-15T11:23:48.906807
73,19,Two people saying goodbye before a long separation,emotional,A,And write too. Long letters.,5,2026-04-15T11:23:48.906838
73,20,Two people saying goodbye before a long separation,emotional,B,I'll fill notebooks just for you.,6,2026-04-15T11:23:48.906867
73,21,Two people saying goodbye before a long separation,emotional,A,Good. I need those words.,5,2026-04-15T11:23:48.906895
73,22,Two people saying goodbye before a long separation,emotional,B,And I need to hear your voice.,7,2026-04-15T11:23:48.906922
73,23,Two people saying goodbye before a long separation,emotional,A,Just a little longer. Please.,5,2026-04-15T11:23:48.906950
73,24,Two people saying goodbye before a long separation,emotional,B,I wish I could freeze time right now.,8,2026-04-15T11:23:48.906979
73,25,Two people saying goodbye before a long separation,emotional,A,This is the hardest thing we've ever done.,8,2026-04-15T11:23:48.907008
73,26,Two people saying goodbye before a long separation,emotional,B,It truly is. My eyes are burning.,7,2026-04-15T11:23:48.907038
73,27,Two people saying goodbye before a long separation,emotional,A,Don't cry. I can't leave if you cry.,8,2026-04-15T11:23:48.907067
73,28,Two people saying goodbye before a long separation,emotional,B,I'm trying so hard not to. My heart aches.,9,2026-04-15T11:23:48.907096
73,29,Two people saying goodbye before a long separation,emotional,A,Hold me one last time.,5,2026-04-15T11:23:48.907125
73,30,Two people saying goodbye before a long separation,emotional,B,Forever if I could. Just one more minute.,8,2026-04-15T11:23:48.907152
73,31,Two people saying goodbye before a long separation,emotional,A,"It's never enough, is it?",5,2026-04-15T11:23:48.907181
73,32,Two people saying goodbye before a long separation,emotional,B,Never. Not nearly enough.,4,2026-04-15T11:23:48.907209
73,33,Two people saying goodbye before a long separation,emotional,A,Take care of yourself out there.,6,2026-04-15T11:23:48.907237
73,34,Two people saying goodbye before a long separation,emotional,B,You too. Be safe. Be happy.,6,2026-04-15T11:23:48.907265
73,35,Two people saying goodbye before a long separation,emotional,A,I'll try. For you.,4,2026-04-15T11:23:48.907293
73,36,Two people saying goodbye before a long separation,emotional,B,Don't ever forget me.,4,2026-04-15T11:23:48.907324
73,37,Two people saying goodbye before a long separation,emotional,A,How could I? You're everything.,5,2026-04-15T11:23:48.907329
73,38,Two people saying goodbye before a long separation,emotional,B,I love you. So much.,5,2026-04-15T11:23:48.907335
73,39,Two people saying goodbye before a long separation,emotional,A,I love you too. Always.,5,2026-04-15T11:23:48.907340
73,40,Two people saying goodbye before a long separation,emotional,B,"Goodbye, my heart. Until we meet again.",7,2026-04-15T11:23:48.907345
74,1,Two people with opposite political views at a dinner table,heated,A,This restaurant is always packed. Though I think the prices are getting a bit steep these days.,17,2026-04-15T11:24:07.121755
74,2,Two people with opposite political views at a dinner table,heated,B,"Quality costs, Mark. And honestly, some businesses can afford to pay more in wages and taxes.",16,2026-04-15T11:24:07.121839
74,3,Two people with opposite political views at a dinner table,heated,A,Taxes? They’re already taxed into oblivion! It stifles growth and innovation.,11,2026-04-15T11:24:07.121888
74,4,Two people with opposite political views at a dinner table,heated,B,Or it ensures they contribute fairly to society. There's a big difference.,12,2026-04-15T11:24:07.121933
74,5,Two people with opposite political views at a dinner table,heated,A,Fairly? They create jobs! The government just wants to take everyone’s hard-earned money.,13,2026-04-15T11:24:07.121972
74,6,Two people with opposite political views at a dinner table,heated,B,"It’s not about taking, it’s about sharing. Some people desperately need support, not just charity.",15,2026-04-15T11:24:07.122015
74,7,Two people with opposite political views at a dinner table,heated,A,Support turns into dependency. People expect handouts instead of working for what they want.,14,2026-04-15T11:24:07.122057
74,8,Two people with opposite political views at a dinner table,heated,B,"That's a terribly cynical view. Many people are struggling despite working incredibly hard, Mark.",14,2026-04-15T11:24:07.122094
74,9,Two people with opposite political views at a dinner table,heated,A,They should work smarter then. The system is set up for anyone to succeed if they apply themselves.,18,2026-04-15T11:24:07.122131
74,10,Two people with opposite political views at a dinner table,heated,B,"Easy for you to say, with your background. Not everyone starts on the same playing field.",16,2026-04-15T11:24:07.122168
74,11,Two people with opposite political views at a dinner table,heated,A,"That's a low blow, Sarah. I've worked my entire life for everything I have.",14,2026-04-15T11:24:07.122204
74,12,Two people with opposite political views at a dinner table,heated,B,Did you really? Or did you just have fewer obstacles placed in your path from the start?,17,2026-04-15T11:24:07.122239
74,13,Two people with opposite political views at a dinner table,heated,A,"Everyone faces challenges. It’s about grit, not about blaming external factors.",11,2026-04-15T11:24:07.122276
74,14,Two people with opposite political views at a dinner table,heated,B,"Some 'factors' are systemic, Mark. Like poverty cycles or lack of basic healthcare access.",14,2026-04-15T11:24:07.122314
74,15,Two people with opposite political views at a dinner table,heated,A,Healthcare is a personal responsibility. You can't expect the government to pay for everything.,14,2026-04-15T11:24:07.122321
74,16,Two people with opposite political views at a dinner table,heated,B,So people should just die if they can't afford treatment? That's what you're saying?,14,2026-04-15T11:24:07.122331
74,17,Two people with opposite political views at a dinner table,heated,A,"There are options: charity, private insurance. The government isn't a bottomless pit of money.",14,2026-04-15T11:24:07.122338
74,18,Two people with opposite political views at a dinner table,heated,B,Charity is a band-aid. And private insurance often fails people when they need it most.,15,2026-04-15T11:24:07.122345
74,19,Two people with opposite political views at a dinner table,heated,A,People need to take accountability for their own choices. That's fundamental.,11,2026-04-15T11:24:07.122352
74,20,Two people with opposite political views at a dinner table,heated,B,Accountability? What about the accountability of a society that leaves its most vulnerable behind?,14,2026-04-15T11:24:07.122358
74,21,Two people with opposite political views at a dinner table,heated,A,"We need less government interference, not more. That's what truly liberates people.",12,2026-04-15T11:24:07.122365
74,22,Two people with opposite political views at a dinner table,heated,B,"Less government means the powerful run unchecked. Look at environmental regulations, for example.",13,2026-04-15T11:24:07.122373
74,23,Two people with opposite political views at a dinner table,heated,A,Environmental regulations strangle industry. We need economic freedom to thrive.,10,2026-04-15T11:24:07.122381
74,24,Two people with opposite political views at a dinner table,heated,B,"Freedom to pollute and exploit? That's a very narrow definition of freedom, Mark.",13,2026-04-15T11:24:07.122387
74,25,Two people with opposite political views at a dinner table,heated,A,It's about property rights and individual liberty. Not collective guilt.,10,2026-04-15T11:24:07.122394
74,26,Two people with opposite political views at a dinner table,heated,B,"It’s about ensuring a livable planet for everyone, not just short-term profits.",12,2026-04-15T11:24:07.122401
74,27,Two people with opposite political views at a dinner table,heated,A,Short-term profits lead to long-term prosperity. Your side always misses that.,11,2026-04-15T11:24:07.122408
74,28,Two people with opposite political views at a dinner table,heated,B,Your side always misses the human cost. It’s not just about numbers on a spreadsheet.,15,2026-04-15T11:24:07.122415
74,29,Two people with opposite political views at a dinner table,heated,A,It’s about opportunity. Something your policies consistently undermine.,8,2026-04-15T11:24:07.122423
74,30,Two people with opposite political views at a dinner table,heated,B,"My 'policies' aim for equity, so everyone has a fair shot, not just the privileged few.",16,2026-04-15T11:24:07.122430
74,31,Two people with opposite political views at a dinner table,heated,A,Everyone has a shot. It's called personal ambition.,8,2026-04-15T11:24:07.122437
74,32,Two people with opposite political views at a dinner table,heated,B,And personal ambition won't feed your kids if you can't afford rent. It’s naive.,14,2026-04-15T11:24:07.122444
74,33,Two people with opposite political views at a dinner table,heated,A,It's realism. The world isn't going to hand you success on a platter.,13,2026-04-15T11:24:07.122451
74,34,Two people with opposite political views at a dinner table,heated,B,"No, but it shouldn't kick you when you're down, either. That’s just cruel.",13,2026-04-15T11:24:07.122458
74,35,Two people with opposite political views at a dinner table,heated,A,It’s called tough love. Sometimes people need to sink or swim.,11,2026-04-15T11:24:07.122465
74,36,Two people with opposite political views at a dinner table,heated,B,"And you’re okay with millions drowning, as long as it aligns with your ideology?",14,2026-04-15T11:24:07.122473
74,37,Two people with opposite political views at a dinner table,heated,A,I'm okay with people earning their way. That's how society progresses.,11,2026-04-15T11:24:07.122480
74,38,Two people with opposite political views at a dinner table,heated,B,Progress at what cost? Leaving entire communities behind?,8,2026-04-15T11:24:07.122486
74,39,Two people with opposite political views at a dinner table,heated,A,"Progress requires effort, Sarah. Not endless coddling.",7,2026-04-15T11:24:07.122492
74,40,Two people with opposite political views at a dinner table,heated,B,"Effort requires a floor, Mark. So people don't fall through the cracks entirely.",13,2026-04-15T11:24:07.122499
76,1,Siblings arguing about caring for an aging parent,heated,A,"So, Mom called me again. She needs new groceries.",9,2026-04-15T11:24:34.284418
76,2,Siblings arguing about caring for an aging parent,heated,B,And? What's new about that? She calls me too.,9,2026-04-15T11:24:34.284496
76,3,Siblings arguing about caring for an aging parent,heated,A,She said you were supposed to take her last week. You didn't.,12,2026-04-15T11:24:34.284535
76,4,Siblings arguing about caring for an aging parent,heated,B,"I had a work deadline, okay? You know how demanding my job is.",13,2026-04-15T11:24:34.284572
76,5,Siblings arguing about caring for an aging parent,heated,A,"Oh, right, your job. Like my job is a hobby.",10,2026-04-15T11:24:34.284606
76,6,Siblings arguing about caring for an aging parent,heated,B,At least your job lets you work from home sometimes. I'm stuck in an office.,15,2026-04-15T11:24:34.284639
76,7,Siblings arguing about caring for an aging parent,heated,A,That's your choice! I’m the one always running errands for her.,11,2026-04-15T11:24:34.284677
76,8,Siblings arguing about caring for an aging parent,heated,B,You do it because you live closer. It's practical.,9,2026-04-15T11:24:34.284746
76,9,Siblings arguing about caring for an aging parent,heated,A,Practical? It's convenient for *you* to make it my problem.,10,2026-04-15T11:24:34.284782
76,10,Siblings arguing about caring for an aging parent,heated,B,"She's our mother, A. Not just yours.",7,2026-04-15T11:24:34.284814
76,11,Siblings arguing about caring for an aging parent,heated,A,Then act like it! When was the last time you stayed with her overnight?,14,2026-04-15T11:24:34.284845
76,12,Siblings arguing about caring for an aging parent,heated,B,I visit her every Sunday. We have dinner.,8,2026-04-15T11:24:34.284878
76,13,Siblings arguing about caring for an aging parent,heated,A,Dinner isn't caretaking. She needs help getting dressed sometimes.,9,2026-04-15T11:24:34.284909
76,14,Siblings arguing about caring for an aging parent,heated,B,"I'm not good at that stuff, you know that. I'm awkward.",11,2026-04-15T11:24:34.284941
76,15,Siblings arguing about caring for an aging parent,heated,A,Awkward? Or just unwilling to get your hands dirty?,9,2026-04-15T11:24:34.284973
76,16,Siblings arguing about caring for an aging parent,heated,B,That's unfair! I pay for her cleaner. I contribute financially.,10,2026-04-15T11:24:34.285005
76,17,Siblings arguing about caring for an aging parent,heated,A,"Money isn't everything, B. She needs presence. She needs us.",10,2026-04-15T11:24:34.285037
76,18,Siblings arguing about caring for an aging parent,heated,B,I'm stretched thin! You think I enjoy feeling guilty all the time?,12,2026-04-15T11:24:34.285070
76,19,Siblings arguing about caring for an aging parent,heated,A,You don't feel guilty enough if you're not doing more.,10,2026-04-15T11:24:34.285103
76,20,Siblings arguing about caring for an aging parent,heated,B,What more do you want from me? Quit my job? Move in with her?,14,2026-04-15T11:24:34.285135
76,21,Siblings arguing about caring for an aging parent,heated,A,Just share the burden! It's crushing me.,7,2026-04-15T11:24:34.285167
76,22,Siblings arguing about caring for an aging parent,heated,B,So what's your brilliant plan then? Tell me.,8,2026-04-15T11:24:34.285196
76,23,Siblings arguing about caring for an aging parent,heated,A,You take her to her doctor's appointments for a month. All of them.,13,2026-04-15T11:24:34.285228
76,24,Siblings arguing about caring for an aging parent,heated,B,"I can't just take time off work like that, A. It's impossible.",12,2026-04-15T11:24:34.285263
76,25,Siblings arguing about caring for an aging parent,heated,A,"See? Always an excuse. Always ""impossible.""",6,2026-04-15T11:24:34.285270
76,26,Siblings arguing about caring for an aging parent,heated,B,My boss would fire me! Do you want me to lose my livelihood?,13,2026-04-15T11:24:34.285276
76,27,Siblings arguing about caring for an aging parent,heated,A,Is your livelihood more important than Mom's well-being?,8,2026-04-15T11:24:34.285282
76,28,Siblings arguing about caring for an aging parent,heated,B,That's a low blow. You know I care about her.,10,2026-04-15T11:24:34.285288
76,29,Siblings arguing about caring for an aging parent,heated,A,Then show it! Stop dumping everything on me.,8,2026-04-15T11:24:34.285293
76,30,Siblings arguing about caring for an aging parent,heated,B,I'm not dumping anything. I'm trying my best.,8,2026-04-15T11:24:34.285299
76,31,Siblings arguing about caring for an aging parent,heated,A,Your best isn't good enough right now. Not for her. Not for me.,13,2026-04-15T11:24:34.285305
76,32,Siblings arguing about caring for an aging parent,heated,B,Don't you dare tell me my best isn't good enough.,10,2026-04-15T11:24:34.285311
76,33,Siblings arguing about caring for an aging parent,heated,A,"Well, someone has to say it! The truth hurts sometimes.",10,2026-04-15T11:24:34.285317
76,34,Siblings arguing about caring for an aging parent,heated,B,You think you're the only one sacrificing? I worry constantly.,10,2026-04-15T11:24:34.285323
76,35,Siblings arguing about caring for an aging parent,heated,A,Worrying from afar isn't the same as doing the actual work.,11,2026-04-15T11:24:34.285329
76,36,Siblings arguing about caring for an aging parent,heated,B,And your constant complaints aren't helping anyone!,7,2026-04-15T11:24:34.285335
76,37,Siblings arguing about caring for an aging parent,heated,A,"I'm not complaining, I'm demanding help!",6,2026-04-15T11:24:34.285341
76,38,Siblings arguing about caring for an aging parent,heated,B,You're just making me feel worse. This isn't productive.,9,2026-04-15T11:24:34.285347
76,39,Siblings arguing about caring for an aging parent,heated,A,Good! Maybe you *should* feel worse.,6,2026-04-15T11:24:34.285353
76,40,Siblings arguing about caring for an aging parent,heated,B,I'm done with this conversation. It's going nowhere.,8,2026-04-15T11:24:34.285358
77,1,A person pushing back hard against unsolicited advice,heated,A,"I still think you should have taken that other offer, you know.",12,2026-04-15T11:24:55.792035
77,2,A person pushing back hard against unsolicited advice,heated,B,"We've been over this, Mark. I made my choice.",9,2026-04-15T11:24:55.792053
77,3,A person pushing back hard against unsolicited advice,heated,A,But look at you now. You're constantly stressed.,8,2026-04-15T11:24:55.792061
77,4,A person pushing back hard against unsolicited advice,heated,B,And you think switching jobs would magically fix everything? That's naive.,11,2026-04-15T11:24:55.792067
77,5,A person pushing back hard against unsolicited advice,heated,A,It would fix *this* specific problem. The commute alone is killing you.,12,2026-04-15T11:24:55.792074
77,6,A person pushing back hard against unsolicited advice,heated,B,"My commute is my problem, not yours. Stop trying to manage my life.",13,2026-04-15T11:24:55.792080
77,7,A person pushing back hard against unsolicited advice,heated,A,"I'm just worried about you, that's all. You're not yourself.",10,2026-04-15T11:24:55.792087
77,8,A person pushing back hard against unsolicited advice,heated,B,I'm perfectly myself. Maybe you just don't like who 'myself' is right now.,13,2026-04-15T11:24:55.792093
77,9,A person pushing back hard against unsolicited advice,heated,A,That's unfair. I just want to see you happy.,9,2026-04-15T11:24:55.792100
77,10,A person pushing back hard against unsolicited advice,heated,B,Then let me be happy my own way! Without your constant commentary.,12,2026-04-15T11:24:55.792106
77,11,A person pushing back hard against unsolicited advice,heated,A,It's not constant commentary. It's an observation.,7,2026-04-15T11:24:55.792112
77,12,A person pushing back hard against unsolicited advice,heated,B,"No, it's judgment. Every single time we talk, you bring this up.",12,2026-04-15T11:24:55.792118
77,13,A person pushing back hard against unsolicited advice,heated,A,Because it's obvious! You're clearly struggling.,6,2026-04-15T11:24:55.792124
77,14,A person pushing back hard against unsolicited advice,heated,B,Struggling? Or just living a life you don't approve of?,10,2026-04-15T11:24:55.792130
77,15,A person pushing back hard against unsolicited advice,heated,A,That's ridiculous. I'm just trying to help.,7,2026-04-15T11:24:55.792136
77,16,A person pushing back hard against unsolicited advice,heated,B,Your 'help' feels like a constant critique. I didn't ask for it.,12,2026-04-15T11:24:55.792142
77,17,A person pushing back hard against unsolicited advice,heated,A,You don't *have* to ask for it. That's what friends do.,11,2026-04-15T11:24:55.792148
77,18,A person pushing back hard against unsolicited advice,heated,B,Friends respect boundaries. You're bulldozing mine.,6,2026-04-15T11:24:55.792154
77,19,A person pushing back hard against unsolicited advice,heated,A,I think you're overreacting. I'm just trying to offer perspective.,10,2026-04-15T11:24:55.792160
77,20,A person pushing back hard against unsolicited advice,heated,B,I have perspective. It's called my own damn life experience.,10,2026-04-15T11:24:55.792167
77,21,A person pushing back hard against unsolicited advice,heated,A,And it's clearly not working out great for you right now.,11,2026-04-15T11:24:55.792173
77,22,A person pushing back hard against unsolicited advice,heated,B,You have no idea what's 'working out' for me. You just see what you want to see.,17,2026-04-15T11:24:55.792179
77,23,A person pushing back hard against unsolicited advice,heated,A,I see someone pushing everyone away who cares about them.,10,2026-04-15T11:24:55.792185
77,24,A person pushing back hard against unsolicited advice,heated,B,I see someone who can't stop giving advice they were never asked for.,13,2026-04-15T11:24:55.792192
77,25,A person pushing back hard against unsolicited advice,heated,A,"Maybe you *should* ask for it sometimes, instead of just shutting down.",12,2026-04-15T11:24:55.792198
77,26,A person pushing back hard against unsolicited advice,heated,B,Maybe you should learn to keep your opinions to yourself.,10,2026-04-15T11:24:55.792204
77,27,A person pushing back hard against unsolicited advice,heated,A,So I'm supposed to just watch you make these choices and say nothing?,13,2026-04-15T11:24:55.792210
77,28,A person pushing back hard against unsolicited advice,heated,B,YES! Exactly that! It's not your decision to make.,9,2026-04-15T11:24:55.792217
77,29,A person pushing back hard against unsolicited advice,heated,A,"That's not how healthy relationships work, B. We talk things out.",11,2026-04-15T11:24:55.792223
77,30,A person pushing back hard against unsolicited advice,heated,B,"This isn't 'talking things out,' this is you lecturing me.",10,2026-04-15T11:24:55.792229
77,31,A person pushing back hard against unsolicited advice,heated,A,"I'm trying to engage, but you just get defensive.",9,2026-04-15T11:24:55.792235
77,32,A person pushing back hard against unsolicited advice,heated,B,Because you're always on the offensive! Always a problem to solve!,11,2026-04-15T11:24:55.792241
77,33,A person pushing back hard against unsolicited advice,heated,A,"Someone has to tell you the truth, since you're clearly not seeing it.",13,2026-04-15T11:24:55.792247
77,34,A person pushing back hard against unsolicited advice,heated,B,"The truth? Your truth? Get over yourself, A.",8,2026-04-15T11:24:55.792254
77,35,A person pushing back hard against unsolicited advice,heated,A,Fine. Be miserable then. See if I care.,8,2026-04-15T11:24:55.792259
77,36,A person pushing back hard against unsolicited advice,heated,B,That's rich. You only care when I'm doing exactly what you want.,12,2026-04-15T11:24:55.792265
77,37,A person pushing back hard against unsolicited advice,heated,A,That's a low blow. You know that's not true.,9,2026-04-15T11:24:55.792271
77,38,A person pushing back hard against unsolicited advice,heated,B,Is it? Because it sure feels like it when you start these conversations.,13,2026-04-15T11:24:55.792277
77,39,A person pushing back hard against unsolicited advice,heated,A,"I just want you to be happy, in a way that actually works.",13,2026-04-15T11:24:55.792283
77,40,A person pushing back hard against unsolicited advice,heated,B,And I want you to trust that I can figure that out on my own.,15,2026-04-15T11:24:55.792290
78,1,Two colleagues competing for the same promotion,heated,A,Heard you're putting in extra hours again. Trying to impress someone?,11,2026-04-15T11:25:12.618591
78,2,Two colleagues competing for the same promotion,heated,B,"Just getting my work done, A. Unlike some, I don't leave things to the last minute.",16,2026-04-15T11:25:12.618610
78,3,Two colleagues competing for the same promotion,heated,A,"Oh, I get my work done. And I don't need to stay till midnight to prove my commitment.",18,2026-04-15T11:25:12.618619
78,4,Two colleagues competing for the same promotion,heated,B,Commitment isn't just about showing up. It's about delivering superior results consistently.,12,2026-04-15T11:25:12.618626
78,5,Two colleagues competing for the same promotion,heated,A,"My results speak for themselves, B. My client retention numbers certainly do.",12,2026-04-15T11:25:12.618633
78,6,Two colleagues competing for the same promotion,heated,B,"Your numbers are good, sure. But did you close that big Westlake deal single-handedly?",14,2026-04-15T11:25:12.618640
78,7,Two colleagues competing for the same promotion,heated,A,I laid all the groundwork. You just swooped in for the final presentation.,13,2026-04-15T11:25:12.618646
78,8,Two colleagues competing for the same promotion,heated,B,I closed it. That's what matters. Management saw who got the signature.,12,2026-04-15T11:25:12.618653
78,9,Two colleagues competing for the same promotion,heated,A,Management also saw who developed the entire proposal from scratch. Don't forget that.,13,2026-04-15T11:25:12.618659
78,10,Two colleagues competing for the same promotion,heated,B,And who revised it to make it actually viable? Let's be honest about the contributions.,15,2026-04-15T11:25:12.618666
78,11,Two colleagues competing for the same promotion,heated,A,You think you're the only one capable of 'revising' things around here?,12,2026-04-15T11:25:12.618672
78,12,Two colleagues competing for the same promotion,heated,B,I think I'm the one who makes things happen. That's why I'm perfect for the promotion.,16,2026-04-15T11:25:12.618679
78,13,Two colleagues competing for the same promotion,heated,A,Perfect? You struggle with team leadership. People complain about your micromanaging.,11,2026-04-15T11:25:12.618686
78,14,Two colleagues competing for the same promotion,heated,B,I ensure quality. Unlike your 'laissez-faire' approach that lets things slip through the cracks.,14,2026-04-15T11:25:12.618692
78,15,Two colleagues competing for the same promotion,heated,A,My team trusts me. They don't feel constantly scrutinized and undervalued.,11,2026-04-15T11:25:12.618699
78,16,Two colleagues competing for the same promotion,heated,B,Trust is nice. Results are better. Which is what the Senior Manager position demands.,14,2026-04-15T11:25:12.618722
78,17,Two colleagues competing for the same promotion,heated,A,And you think you're the only one delivering results worthy of it?,12,2026-04-15T11:25:12.618731
78,18,Two colleagues competing for the same promotion,heated,B,I think my track record is undeniably stronger for that specific role.,12,2026-04-15T11:25:12.618741
78,19,Two colleagues competing for the same promotion,heated,A,Your track record is a lot of noise and taking credit.,11,2026-04-15T11:25:12.618748
78,20,Two colleagues competing for the same promotion,heated,B,"And yours is... what, exactly? Quiet competence no one notices?",10,2026-04-15T11:25:12.618754
78,21,Two colleagues competing for the same promotion,heated,A,"I build relationships. That's how this company actually runs, B.",10,2026-04-15T11:25:12.618760
78,22,Two colleagues competing for the same promotion,heated,B,Relationships are soft skills. We need a leader who can make tough calls and drive strategy.,16,2026-04-15T11:25:12.618767
78,23,Two colleagues competing for the same promotion,heated,A,I've made tough calls. I just don't need to shout about them afterwards.,13,2026-04-15T11:25:12.618773
78,24,Two colleagues competing for the same promotion,heated,B,Maybe you should. Maybe then your contributions wouldn't be so easily overlooked.,12,2026-04-15T11:25:12.618780
78,25,Two colleagues competing for the same promotion,heated,A,Are you implying I'm overlooked? Or that you're trying to ensure I am?,13,2026-04-15T11:25:12.618786
78,26,Two colleagues competing for the same promotion,heated,B,I'm implying you need to step up your game. Fast.,10,2026-04-15T11:25:12.618792
78,27,Two colleagues competing for the same promotion,heated,A,My game is solid. Maybe you should worry about your own reputation around the office.,15,2026-04-15T11:25:12.618798
78,28,Two colleagues competing for the same promotion,heated,B,What reputation? That I'm a high achiever? I'll take that gladly.,11,2026-04-15T11:25:12.618805
78,29,Two colleagues competing for the same promotion,heated,A,Some might call it ruthless. Or manipulative.,7,2026-04-15T11:25:12.618811
78,30,Two colleagues competing for the same promotion,heated,B,And some might call you complacent. Content with mediocrity.,9,2026-04-15T11:25:12.618817
78,31,Two colleagues competing for the same promotion,heated,A,"I'm not complacent. I just believe in fair play, which you clearly don't.",13,2026-04-15T11:25:12.618823
78,32,Two colleagues competing for the same promotion,heated,B,"Fair play doesn't win promotions, A. Performance does.",8,2026-04-15T11:25:12.618829
78,33,Two colleagues competing for the same promotion,heated,A,Performance combined with integrity. A concept you seem to struggle with.,11,2026-04-15T11:25:12.618835
78,34,Two colleagues competing for the same promotion,heated,B,Don't you dare question my integrity. I always deliver on my promises.,12,2026-04-15T11:25:12.618841
78,35,Two colleagues competing for the same promotion,heated,A,"Do you? What about that internal report you ""forgot"" to share with my team last month?",16,2026-04-15T11:25:12.618848
78,36,Two colleagues competing for the same promotion,heated,B,That was an oversight. It had nothing to do with this.,11,2026-04-15T11:25:12.618854
78,37,Two colleagues competing for the same promotion,heated,A,Of course it did. You're trying to stack the deck.,10,2026-04-15T11:25:12.618860
78,38,Two colleagues competing for the same promotion,heated,B,I'm just playing to win. You should try it sometime.,10,2026-04-15T11:25:12.618866
78,39,Two colleagues competing for the same promotion,heated,A,I am playing to win. And I'll do it without resorting to your tactics.,14,2026-04-15T11:25:12.618872
78,40,Two colleagues competing for the same promotion,heated,B,We'll see who's laughing when the announcement comes out.,9,2026-04-15T11:25:12.618879
79,1,Two old friends catching up after years apart,casual,A,"Is that… Mark? Oh my god, it’s really you!",9,2026-04-15T11:25:24.624033
79,2,Two old friends catching up after years apart,casual,B,Sarah? Wow! I almost didn’t recognize you. It’s been ages!,10,2026-04-15T11:25:24.624053
79,3,Two old friends catching up after years apart,casual,A,I know! What are you even doing in this part of town?,12,2026-04-15T11:25:24.624063
79,4,Two old friends catching up after years apart,casual,B,"Just visiting my sister. You look great, seriously.",8,2026-04-15T11:25:24.624070
79,5,Two old friends catching up after years apart,casual,A,"Thanks! You too. So, where have you been hiding all these years?",12,2026-04-15T11:25:24.624076
79,6,Two old friends catching up after years apart,casual,B,"Well, after college, I moved to Seattle for a bit. Got into tech.",13,2026-04-15T11:25:24.624083
79,7,Two old friends catching up after years apart,casual,A,"Seattle? No kidding! Last I heard, you were still in Chicago.",11,2026-04-15T11:25:24.624090
79,8,Two old friends catching up after years apart,casual,B,"Yeah, that was a lifetime ago. Met my wife out there, had two kids.",14,2026-04-15T11:25:24.624097
79,9,Two old friends catching up after years apart,casual,A,Two kids! That’s incredible. I remember when we swore we’d never grow up.,13,2026-04-15T11:25:24.624104
79,10,Two old friends catching up after years apart,casual,B,Tell me about it. Remember that road trip we took in your old clunker?,14,2026-04-15T11:25:24.624112
79,11,Two old friends catching up after years apart,casual,A,"Oh god, the one where the tire fell off? We almost didn’t make it back!",15,2026-04-15T11:25:24.624119
79,12,Two old friends catching up after years apart,casual,B,"Exactly! Those were the days. So, what’s your story now?",10,2026-04-15T11:25:24.624126
79,13,Two old friends catching up after years apart,casual,A,"Still teaching high school history. Got married too, no kids yet.",11,2026-04-15T11:25:24.624133
79,14,Two old friends catching up after years apart,casual,B,History! That’s perfect for you. You always loved old stories.,10,2026-04-15T11:25:24.624140
79,15,Two old friends catching up after years apart,casual,A,"It’s a pretty good gig. Keeps me on my toes, that’s for sure.",13,2026-04-15T11:25:24.624148
79,16,Two old friends catching up after years apart,casual,B,"I’m really happy for you, Sarah. It’s so good to see you.",12,2026-04-15T11:25:24.624155
79,17,Two old friends catching up after years apart,casual,A,"You too, Mark. This is such a fantastic surprise. We have to properly catch up.",15,2026-04-15T11:25:24.624162
79,18,Two old friends catching up after years apart,casual,B,Definitely! Are you free for coffee sometime next week? My schedule is open.,13,2026-04-15T11:25:24.624169
79,19,Two old friends catching up after years apart,casual,A,Absolutely! How about Thursday? My school is closed for a teacher workday.,12,2026-04-15T11:25:24.624176
79,20,Two old friends catching up after years apart,casual,B,Thursday works perfectly for me. We can grab lunch even.,10,2026-04-15T11:25:24.624183
79,21,Two old friends catching up after years apart,casual,A,"Oh, we could revisit that old deli we used to love. Remember their sandwiches?",14,2026-04-15T11:25:24.624190
